FIRMA;GRUPPE;HR;FRACHTBRIEF;STATUS;ERF_ART;DATUM;ABSENDER;ABS_NAME;ABS_STRASSE;ABS_LAND;ABS_PLZ;ABS_ORT;ABW_LAD;ABS_BEM;EMPFAENGER;EMPF_NAME;EMPF_STRASSE;EMPF_LAND;EMPF_PLZ;EMPF_ORT;ABW_ENTL;EMPF_BEM;ABL_STELLE;ZEICHEN;ANZAHL1;VERP1;ANZAHL2;VERP2;PAL_KLASSE;LG;PAL_BUH;INHALT;BRUTTO;TARA;LM;LMJ;RM;LAGERO;UNR;GGVS;IMO;ADR;HL_BEREICH;HL_UNTERN;HLU_NAME;HL_REISE;HL_DATUM;HL_LKW;VL_BEREICH;VL_UNTERN;VLU_NAME;VL_REISE;VL_DATUM;VL_LKW;FRANKATUR;TRART;ID
1;VW;H;8765528;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;511014;Schnellecke Logistics;Hafenstr. 2;D;38440;Wolfsburg;;;888C6;;;;1;001006;0;;;;;4,7;0;0;0,023;;;;;;FV;600310;;108;13.06.2013;GF-VE92;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4317
1;VW;H;8765528;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;511014;Schnellecke Logistics;Hafenstr. 2;D;38440;Wolfsburg;;;888C6;;;;20;003147;;;;;;20;0;0;0,18;;;;;;FV;600310;;108;13.06.2013;GF-VE92;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4318
1;VW;H;8765531;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J73I1;;1;VW0012;;;;;;;;48;0,17;0,17;0,198;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4319
1;VW;H;8765531;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J73I1;;;;1;001210;;;;;;7;0;0;0,053;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4320
1;VW;H;8765531;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J73I1;;;;15;006280;;;;;;45;0;0;0,99;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4321
1;VW;H;8765532;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;570095;Schnellecke Logistics CKD (GC);1. Hafenstr. 13;D;21079;Hamburg;;;806M7;;2;VW0012;;;;;;;;96;0,34;0,34;0,396;;;;;;FV;603513;;076;13.06.2013;WOB-NC568;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4322
1;VW;H;8765532;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;570095;Schnellecke Logistics CKD (GC);1. Hafenstr. 13;D;21079;Hamburg;;;806M7;;;;2;001210;;;;;;14;0;0;0,106;;;;;;FV;603513;;076;13.06.2013;WOB-NC568;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4323
1;VW;H;8765532;F;FBR;12.06.2013;162358;Mertens GmbH & Co.;Hülsbrockstr. 67-78;D;33334;Gütersloh;;;570095;Schnellecke Logistics CKD (GC);1. Hafenstr. 13;D;21079;Hamburg;;;806M7;;;;120;004147;;;;;;120;0;0;2,04;;;;;;FV;603513;;076;13.06.2013;WOB-NC568;NV;605840;;035;12.06.2013;HE-US22;01;GSV;4324
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;1;4;VW0012;;;;;;;1048;1;0,68;0,68;0,792;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4325
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;1;20;522414;;;;;;;0;1;0,16;0,121;0,88;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4326
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;2;4;001210;;;;;;;0;1;0;0;0,212;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4327
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;3;4;VW0012;;;;;;;0;1;0,68;0,68;0,792;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4328
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;3;20;522414;;;;;;;0;1;0,16;0,121;0,88;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4329
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;4;4;001210;;;;;;;0;1;0;0;0,212;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4330
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;5;1;VW0012;;;;;;;0;1;0,17;0,17;0,198;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4331
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;5;4;522414;;;;;;;0;1;0,032;0,024;0,176;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4332
1;VW;H;8773579;X;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;6;1;001210;;;;;;;0;1;0;0;0,053;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4333
1;VW;H;8773580;;FBR;13.06.2013;546001;AUDI BRUSSELS SA/NV.;Britse 2de Legerlaan 201;B;1190;Vorst (Brüssel);;;514001;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;1;1;75;111820;;;;;;;8400;8400;12,525;9,75;68,25;;;;;;FV;602202;;166;13.06.2013;MA980CT;NV;;;;13.06.2013;;03;GSL;4334
1;VW;H;8773580;;FBR;13.06.2013;546001;AUDI BRUSSELS SA/NV.;Britse 2de Legerlaan 201;B;1190;Vorst (Brüssel);;;514001;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;1;1;75;111820;;;;;;;8400;8400;12,525;9,75;68,25;;;;;;FV;602202;;166;13.06.2013;MA980CT;NV;;;;13.06.2013;;03;GSL;4335
1;VW;H;8773581;A;FBR;13.06.2013;175324;MAGNA;Desbrocksheidering 37;D;30419;Hannover;;;514021;Exel System-Logistik GmbH;Falderbaumstr. 35;D;34123;Kassel / Waldau;;;KOK28;1;7;G00719;;;0;;;;1207;1;3,675;2,45;17,108;;;;;;FV;602266;;259;13.06.2013;KYF-FH35;NV;;;;13.06.2013;;01;GSV;4336
1;VW;H;8773582;A;FBR;13.06.2013;100697;Mann & Hummel Automotive GmbH;Grubenweg 22;D;38667;Bad Harzburg;;;514006;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOD86;1;24;114888;;;;;;;1950;1;4,08;4,08;29,328;;;;;;FV;602277;;245;13.06.2013;HZ-DP24;NV;;;;13.06.2013;;01;GSV;4337
1;VW;H;8773786;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P0;1;2;VW0012;;;;;;;214;1;0,34;0,34;0,396;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4338
1;VW;H;8773786;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P0;1;40;004147;;;;;;;0;1;0;0;0,68;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4339
1;VW;H;8773786;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P0;2;2;001210;;;;;;;0;1;0;0;0,106;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4340
1;VW;H;8773787;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;1;18;VW0012;;;;;;;2242;1;3,06;3,06;3,564;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4341
1;VW;H;8773787;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;1;360;522414;;;;;;;0;1;2,88;0;15,84;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4342
1;VW;H;8773787;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601C3;2;18;001210;;;;;;;0;1;0;0;0,954;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4343
1;VW;H;8773788;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;1;4;VW0012;;;;;;;511;1;0,68;0,68;0,792;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4344
1;VW;H;8773788;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;1;88;506956;;;0;;;;0;1;0,704;0,535;3,872;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4345
1;VW;H;8773788;A;FBR;13.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;2;4;001210;;;;;;;0;1;0;0;0,212;;;;;;FV;606056;;255;13.06.2013;FNZ921;NV;;;;13.06.2013;;01;GSV;4346
1;VW;H;8773789;A;FBR;13.06.2013;100531;SMP Deutschland GmbH;Rheinstraße 40;D;26135;Oldenburg;;8X LS-75634887  7x75634885  4x LS-75634886 2x75635331;514042;Volkswagen AG Thyssen-Henschelhalle;Wolfhager Str. 109;D;34127;Kassel;;;KOK21;1;21;114845;;;;;;;2058;1;2,94;2,94;21;;;;;;FV;700001;Rudolph & Söhne Logistik;241;13.06.2013;BS-F499;NV;;;;13.06.2013;;01;GSV;4347
1;VW;H;8773790;A;FBR;13.06.2013;100531;SMP Deutschland GmbH;Rheinstraße 40;D;26135;Oldenburg;;LS-75635333;514006;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOD86;1;1;114845;;;;;;;98;1;0,14;0,14;1;;;;;;FV;700001;Rudolph & Söhne Logistik;241;13.06.2013;BS-F499;NV;;;;13.06.2013;;01;GSV;4348
1;VW;H;8773791;A;FBR;13.06.2013;100531;SMP Deutschland GmbH;Rheinstraße 40;D;26135;Oldenburg;;LS-75635814;514021;Exel System-Logistik GmbH;Falderbaumstr. 35;D;34123;Kassel / Waldau;;;KOK28;1;4;G00709;;;;;;;388;1;2,64;2,64;10,444;;;;;;FV;700001;Rudolph & Söhne Logistik;241;13.06.2013;BS-F499;NV;;;;13.06.2013;;01;GSV;4349
1;VW;H;8773792;A;FBR;13.06.2013;100531;SMP Deutschland GmbH;Rheinstraße 40;D;26135;Oldenburg;;LS-75634888;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;12;114845;;;;;;;1176;1;1,68;1,68;12;;;;;;FV;700001;Rudolph & Söhne Logistik;241;13.06.2013;BS-F499;NV;;;;13.06.2013;;01;GSV;4350
1;VW;H;8773793;A;FBR;13.06.2013;100531;SMP Deutschland GmbH;Rheinstraße 40;D;26135;Oldenburg;;Nicht stapelfaehig! | 235x105x195---LS-75635337;514004;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;KOK54;1;1;E241220;;;;;;;20;1;1,2;1,05;5,76;;;;;;FV;700001;Rudolph & Söhne Logistik;241;13.06.2013;BS-F499;NV;;;;13.06.2013;;01;GSV;4351
1;VW;H;8773794;;FBR;13.06.2013;171828;Kühne + Nagel (AG & Co.) KG;Wilhelm-Iwan-Ring 9;D;20539;Hamburg;171339;Importauftrag 127907;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;L06S2;127907;3;0001PAL;;;;;;Automobilteile;300;3;0,84;0,86;1,44;;;;;;FV;605142;;223;13.06.2013;FG-ML946;NV;;;;13.06.2013;;01;GSV;4352
1;VW;H;8773795;;FBR;13.06.2013;171828;Kühne + Nagel (AG & Co.) KG;Wilhelm-Iwan-Ring 9;D;20539;Hamburg;171339;Importauftrag 127896;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X8;127896;23;0006PAL;;;2;;;Automobilteile;1713;23;5,75;4;27,6;;;;;;FV;605463;;225;13.06.2013;SLHT2234;NV;;;;13.06.2013;;01;GSV;4353
1;VW;H;8773796;A;FBR;13.06.2013;165779;Symanzik GmbH & Co. KG;Am Tie 12;D;49086;Osnabrück;;Schueller,Johann | 49-4921-86-3814 | johann1.schueller/volkswagen.de;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;1;1;111444;;;;;;;583;1;0,13;0,13;0,1;;;;;;FV;603513;;226;13.06.2013;WOB-NC534;NV;;;;13.06.2013;;01;GSV;4354
1;VW;H;8773796;A;FBR;13.06.2013;165779;Symanzik GmbH & Co. KG;Am Tie 12;D;49086;Osnabrück;;Schueller,Johann | 49-4921-86-3814 | johann1.schueller/volkswagen.de;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;1;10;003147;;;;;;;0;1;0;0;0,09;;;;;;FV;603513;;226;13.06.2013;WOB-NC534;NV;;;;13.06.2013;;01;GSV;4355
1;VW;H;8773796;A;FBR;13.06.2013;165779;Symanzik GmbH & Co. KG;Am Tie 12;D;49086;Osnabrück;;Schueller,Johann | 49-4921-86-3814 | johann1.schueller/volkswagen.de;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;2;1;001006;;;;;;;0;1;0;0;0,023;;;;;;FV;603513;;226;13.06.2013;WOB-NC534;NV;;;;13.06.2013;;01;GSV;4356
1;VW;H;8773796;A;FBR;13.06.2013;165779;Symanzik GmbH & Co. KG;Am Tie 12;D;49086;Osnabrück;;Schueller,Johann | 49-4921-86-3814 | johann1.schueller/volkswagen.de;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;2;1;001006;;;0;;;;0;1;0;0;0,023;;;;;;FV;603513;;226;13.06.2013;WOB-NC534;NV;;;;13.06.2013;;01;GSV;4357
1;VW;H;8773796;A;FBR;13.06.2013;165779;Symanzik GmbH & Co. KG;Am Tie 12;D;49086;Osnabrück;;Schueller,Johann | 49-4921-86-3814 | johann1.schueller/volkswagen.de;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;3;1;VW0012;;;;;;;0;1;0,17;0,17;0,198;;;;;;FV;603513;;226;13.06.2013;WOB-NC534;NV;;;;13.06.2013;;01;GSV;4358
1;VW;H;8773796;A;FBR;13.06.2013;165779;Symanzik GmbH & Co. KG;Am Tie 12;D;49086;Osnabrück;;Schueller,Johann | 49-4921-86-3814 | johann1.schueller/volkswagen.de;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;3;30;004280;;;;;;;0;1;0;0;0,99;;;;;;FV;603513;;226;13.06.2013;WOB-NC534;NV;;;;13.06.2013;;01;GSV;4359
1;VW;H;8773796;A;FBR;13.06.2013;165779;Symanzik GmbH & Co. KG;Am Tie 12;D;49086;Osnabrück;;Schueller,Johann | 49-4921-86-3814 | johann1.schueller/volkswagen.de;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;4;1;001210;;;;;;;0;1;0;0;0,053;;;;;;FV;603513;;226;13.06.2013;WOB-NC534;NV;;;;13.06.2013;;01;GSV;4360
1;VW;H;8773797;;FBR;13.06.2013;511001;Volkswagen AG;;D;38440;Wolfsburg;;TA-Nr.: 30002432 / 16:00 h / Halle 103;100568;Radsystem GmbH;Jädekamp 30;D;30419;Hannover;;;1;ZWV081986701;40;505364;;;;;;AUTOMOBILTEILE;20000;720;0,92;0,746;5,32;;;;;;FV;600310;;083;13.06.2013;GF-VE92;NV;;;;13.06.2013;;03;GSL;4361
1;VW;H;8773797;;FBR;13.06.2013;511001;Volkswagen AG;;D;38440;Wolfsburg;;TA-Nr.: 30002432 / 16:00 h / Halle 103;100568;Radsystem GmbH;Jädekamp 30;D;30419;Hannover;;;1;ZWV081986701;40;505365;;;;;;;;1000;2,16;1,74;12,52;;;;;;FV;600310;;083;13.06.2013;GF-VE92;NV;;;;13.06.2013;;03;GSL;4362
1;VW;H;8773797;;FBR;13.06.2013;511001;Volkswagen AG;;D;38440;Wolfsburg;;TA-Nr.: 30002432 / 16:00 h / Halle 103;100568;Radsystem GmbH;Jädekamp 30;D;30419;Hannover;;;1;ZWV081986701;240;505367;;;;;;;;960;3,84;3,114;22,32;;;;;;FV;600310;;083;13.06.2013;GF-VE92;NV;;;;13.06.2013;;03;GSL;4363
1;VW;H;8773798;;FBR;13.06.2013;570118;Sitech Sitztechnik GmbH;Stellfelder Str. 48;D;38442;Wolfsburg;;;102542;Bergler GmbH & Co. KG;Lunapark 2;D;39646;Oebisfelde;;;1;1;72;114888;;;;;;Leergut;2808;2808;2,88;4;18,504;;;;;;FV;602646;;173;13.06.2013;OHA-GV324;NV;;;;13.06.2013;;03;GSL;4364
1;VW;H;8773799;;FBR;13.06.2013;511001;Volkswagen AG;;D;38440;Wolfsburg;;H.73D / 8 Uhr / Transportnr. 589971;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;H.402;50100;589971;3;9500PAL;;;;;;Gestelle mit Plattformen;3000;36;5,937;3,958;28,5;;;;;;FV;605840;;147;13.06.2013;WOB-HS176;NV;;;;13.06.2013;;01;GSV;4365
1;VW;H;8744836;A;AVI;13.06.2013;173551;Johnson Controls Autobatterie GmbH;Am Leineufer 51;D;30419;Hannover;164825;Nicht stapelfaehig! | Ref.557244  !!! 06=00-15=00 !!!;514011;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;KOK16;1;6;0002PAL;;;0;;;;6198;1;2,52;3;5,76;;;;;;FV;602266;;259;13.06.2013;KYF-FH35;NV;;;;13.06.2013;;01;GSV;4366
1;VW;H;8758253;A;AVI;12.06.2013;181035;Foamotive SRL-Arflexko GmbH;Adlerstr. 44-46;D;25462;Rellingen;174039;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;1;30;0009SCH;;;;;;;96;1;0,6;0;2,01;;;;;;FV;605840;;064;13.06.2013;WOB-H1420;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;4367
1;VW;H;8758253;A;AVI;12.06.2013;181035;Foamotive SRL-Arflexko GmbH;Adlerstr. 44-46;D;25462;Rellingen;174039;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;2;2;0000PAL;;;0;;;;0;1;0,05;0,84;0,288;;;;;;FV;605840;;064;13.06.2013;WOB-H1420;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;4368
1;VW;H;8758254;A;AVI;12.06.2013;181035;Foamotive SRL-Arflexko GmbH;Adlerstr. 44-46;D;25462;Rellingen;174039;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;1;30;0009SCH;;;;;;;96;1;0,6;0;2,01;;;;;;FV;605840;;064;13.06.2013;WOB-H1420;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;4369
1;VW;H;8758254;A;AVI;12.06.2013;181035;Foamotive SRL-Arflexko GmbH;Adlerstr. 44-46;D;25462;Rellingen;174039;;515001;Volkswagen AG;Niedersachsenstraße;D;26723;Emden;;;50122;2;2;0000PAL;;;0;;;;0;1;0,05;0,84;0,288;;;;;;FV;605840;;064;13.06.2013;WOB-H1420;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;4370
1;VW;H;8758255;A;AVI;12.06.2013;181035;Foamotive SRL-Arflexko GmbH;Adlerstr. 44-46;D;25462;Rellingen;174039;;533001;Volkswagen Poznan Sp. z.o.o.;UL. Rabowicka 10/16;PL;62-020;Swarzedz;;;O01T4;1;66;0009SCH;;;;;;;186;1;1,32;0;4,422;;;;;;FV;600012;;060;13.06.2013;PO-672TV;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;4371
1;VW;H;8758255;A;AVI;12.06.2013;181035;Foamotive SRL-Arflexko GmbH;Adlerstr. 44-46;D;25462;Rellingen;174039;;533001;Volkswagen Poznan Sp. z.o.o.;UL. Rabowicka 10/16;PL;62-020;Swarzedz;;;O01T4;2;3;0000PAL;;;0;;;;0;1;0,075;0,84;0,432;;;;;;FV;600012;;060;13.06.2013;PO-672TV;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;4372
1;VW;H;8762847;F;FBR;12.06.2013;152771;Theysohn Kunststoff GmbH;J.F. Kennedy-Straße 50;D;38228;Salzgitter;;;512002;Sitech;Mecklenheidestr. 74;D;30419;Hannover;;;K01T2;;6;114999;;;;;;;;330;4,8;4,8;8,64;;;;;;FV;602646;;099;13.06.2013;BS-EE701;NV;600310;;082;12.06.2013;GF-VE110;01;GSV;4373
1;VW;H;8763265;;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;F01G1;;1;VW0012;;;;;;;;48;0,17;0,17;0,198;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4374
1;VW;H;8763265;;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;F01G1;;;;1;001210;;;;;;7;0;0;0,053;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4375
1;VW;H;8763265;;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;F01G1;;;;50;004147;;;;;;50;0;0;0,85;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4376
1;VW;H;8763266;;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;F01G1;;1;VW0012;;;;;;;;48;0,17;0,17;0,198;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4377
1;VW;H;8763266;;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;F01G1;;;;1;001210;;;;;;7;0;0;0,053;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4378
1;VW;H;8763266;;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;560031;AUDI Hungaria Motor KFT;Kardan u.1.;H;9027;Györ;;;F01G1;;;;28;004147;;;;;;28;0;0;0,476;;;;;;FV;604046;;109;13.06.2013;MES042;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4379
1;VW;H;8763267;F;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;418F6;;1;VW0012;;;;;;;;48;0,17;0,17;0,198;;;;;;FV;602266;;089;13.06.2013;KYF-FH19;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4380
1;VW;H;8763267;F;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;418F6;;;;1;001210;;;;;;7;0;0;0,053;;;;;;FV;602266;;089;13.06.2013;KYF-FH19;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4381
1;VW;H;8763267;F;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;418F6;;;;34;004147;;;;;;34;0;0;0,578;;;;;;FV;602266;;089;13.06.2013;KYF-FH19;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4382
1;VW;H;8763268;F;FBR;12.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;517001;Volkswagen AG;;D;38239;Salzgitter;;;767A8;;1;VW0012;;;;;;;;48;0,17;0,17;0,198;;;;;;FV;700001;Rudolph & Söhne Logistik;102;13.06.2013;BS-F470;NV;605840;;032;12.06.2013;WOB-H1409;01;GSV;4383
